Nome;Link;Avaliacao;Quantidade de Avaliações;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta
Smartphone Xiaomi Redmi Note 12 Pro 5G Dual SIM 256 GB - 8 GB de RAM (azul celeste)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-256GB/dp/B0BXQ4YNV9/ref=sr_1_145?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-145&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;1.544;em até 10x de R$ 171,00 sem juros;171,0;1710,0;Amazon;18/11/2024 20:43:35
Smartphone Motorola Moto g75 5G + Moto Buds 256GB 16GB Ram Boost 50MP Sony Camera com AI Ultrarresistencia militar - Preto  ;https://www.amazon.com.br/Smartphone-Motorola-Camera-Ultrarresistencia-militar/dp/B0DK7WJG6G/ref=sr_1_146?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-146&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;0;0;em até 10x de R$ 239,90 sem juros;239,9;2399,0;Amazon;18/11/2024 20:43:35
Xiaomi Smartphone Redmi 9A 2GB RAM 32GB ROM - Azul  ;https://www.amazon.com.br/Xiaomi-Redmi-32Gb-2Gb-Azul/dp/B08CH5JY5D/ref=sr_1_147?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-147&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,4;2.498;em até 10x de R$ 79,90 sem juros;79,9;799,0;Amazon;18/11/2024 20:43:35
Smartphone Infinix Hot 40i 8GB RAM 256GB Câmera Dupla 50MP + Selfie 32MP NFC 6,6” IPS Dual Chip - Azul  ;https://www.amazon.com.br/Smartphone-Infinix-256GB-C%C3%A2mera-Selfie/dp/B0D63DJP9T/ref=sr_1_148?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-148&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;0;0;em até 10x de R$ 131,38 sem juros;131,38;1243,38;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi 12C 128GB 6GB Ram (Graphite Gray)(C3T)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Versao-Graphite-C3T/dp/B0BXJM3ZKX/ref=sr_1_149?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-149;4,4;838;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:43:35
"Celular Samsung Galaxy A25 5G 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul  ";https://www.amazon.com.br/Celular-Samsung-Galaxy-256GB-Infinita/dp/B0CVS93NNZ/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-150&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,8;163;em até 10x de R$ 189,90 sem juros;189,9;1899,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi Note 13 Pro 5G 8 GB de RAM 256 GB de ROM Branco White  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Branco-White/dp/B0DG4N3CGC/ref=sr_1_151?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-151&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,4;19;em até 12x de R$ 186,65 com juros;186,65;1999,89;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi POCO X6 Pro 5G 8GB+256GB (preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-POCO-256GB-preto/dp/B0CSDSZW3Q/ref=sr_1_152?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-152&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,8;94;em até 10x de R$ 205,08 sem juros;205,08;2049,99;Amazon;18/11/2024 20:43:35
Xiaomi Redmi Note 12 Pro 4G (256 GB + 8 GB) Desbloqueado de fábrica 6.67 Câmera tripla Pro de 108 MP + Extra (carregador duplo rápido de 33 w) (azul estrela)  ;https://www.amazon.com.br/Xiaomi-Desbloqueado-f%C3%A1brica-Tmobile-Charger/dp/B0C4V7CX23/ref=sr_1_153?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-153;4,6;46;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:43:35
SAMSUNG Smartphone Galaxy A54 5G 256GB 8GB RAM Tela 6.4‘ Câmera Tripla de até 50MP + Selfie 32MP - Violeta  ;https://www.amazon.com.br/Smartphone-Samsung-Galaxy-C%C3%A2mera-Tripla/dp/B0C15MJH3M/ref=sr_1_154?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-154;4,8;376;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:43:35
Xiaomi SMARTPHONE REDMI NOTE 12 8GB/256GB DUAL VERDE (NOTA 12 8-256 GREE)  ;https://www.amazon.com.br/Xiaomi-SMARTPHONE-REDMI-256GB-8-256/dp/B0CC24W36N/ref=sr_1_155?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-155;4,7;978;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi Note 13 Pro 5G 512GB / 12GB Ram (Azul)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-512GB/dp/B0CTJ4MYYP/ref=sr_1_156?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-156&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;226;em até 10x de R$ 239,53 sem juros;239,53;2394,76;Amazon;18/11/2024 20:43:35
"Celular Samsung Galaxy A55 5G, Câmera Tripla até 50MP, Tela 6.6"", 256GB Rosa  ";https://www.amazon.com.br/Celular-Samsung-Galaxy-C%C3%A2mera-Tripla/dp/B0CY15KY6R/ref=sr_1_157?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-157&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,6;24;em até 12x de R$ 233,24 com juros;233,24;2499,0;Amazon;18/11/2024 20:43:35
Samsung Combo Celular A25 5G (128GB) - Azul + Galaxy Buds FE - Grafite  ;https://www.amazon.com.br/Samsung-Combo-Celular-A25-128GB/dp/B0D3RMR274/ref=sr_1_158?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-158&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;0;0;em até 10x de R$ 169,90 sem juros;169,9;1699,0;Amazon;18/11/2024 20:43:35
"Smartphone Realme 12 5g Dual Sim 6.72"" 8GB/256gb Woodland Green, Verde  ";https://www.amazon.com.br/Smartphone-Realme-256gb-Woodland-Green/dp/B0D25T7L7P/ref=sr_1_159?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-159&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;1,7;8;em até 12x de R$ 158,65 com juros;158,65;1699,9;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi POCO X6 Pro 5G 8GB+256GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Dimensity-8300-Ultra-c%C3%A2mera/dp/B0CQQ18GQ2/ref=sr_1_160?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-160&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,8;434;em até 12x de R$ 182,00 com juros;182,0;1950,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi POCO X6 Pro 5G 12 GB+512 GB Preto [2311DRK48G]  ;https://www.amazon.com.br/Smartphone-Xiaomi-POCO-Preto-2311DRK48G/dp/B0CSDS7MRS/ref=sr_1_161?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-161&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,5;164;em até 12x de R$ 214,57 com juros;214,57;2299,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Amarelo)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Dimensity-8300-Ultra-Amarelo/dp/B0CMJKQZQW/ref=sr_1_162?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-162&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;361;em até 10x de R$ 231,87 sem juros;231,87;2317,98;Amazon;18/11/2024 20:43:35
Kit Capa Capinha Anti-Impacto + Película 3D Vidro Temperado Para Samsung Galaxy A15 4G/5G | Proteção Total | Transparente | Case Air Anti Impacto + Película De Vidro Temperado 3d Resistente  ;https://www.amazon.com.br/Anti-Impacto-Pel%C3%ADcula-Temperado-Transparente-Resistente/dp/B0DHHGLPKD/ref=sr_1_163?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-163;5,0;5;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:43:35
"Smartphone Xiaomi 13 Lite 5G Preto 8GB ROM 256GB ROM (No Brasil) AMOLED 6,55"", 120Hz, Corning® Gorilla® Glass 5, 4500mAh, 67W, Snapdragon® 7 Gen 1, 50 MP, NFC, MIUI 14  ";https://www.amazon.com.br/Smartphone-Xiaomi-Corning%C2%AE-Gorilla%C2%AE-Snapdragon%C2%AE/dp/B0BW952RQR/ref=sr_1_164?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-164&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,3;127;em até 10x de R$ 242,04 sem juros;242,04;2419,95;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi Note 12 5G 128gb 4GB RAM preto fosco -  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-128gb-Matte/dp/B0BQ3MT8P2/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-165&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,3;3.233;em até 12x de R$ 100,04 com juros;100,04;1071,89;Amazon;18/11/2024 20:43:35
Smartphone Nokia G11 Plus 4G 128GB Tela HD+ 6,5” Câm Dupla 50MP Android 12 (13 e 14) 3 dias de duração da bateria Cinza - NK095  ;https://www.amazon.com.br/Smartphone-Nokia-G11-Plus-Android/dp/B0BWSDWL68/ref=sr_1_166?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-166;3,5;14;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:43:35
Samsung Galaxy A34 128GB 5G Tela 6.6'' Dual Chip 6GB RAM Câmera Tripla de até 48MP + Selfie 13MP Bateria de 5000mAh - Prata  ;https://www.amazon.com.br/Samsung-Galaxy-C%C3%A2mera-Bateria-5000mAh/dp/B0BXB4LQ92/ref=sr_1_167?dib=eyJ2IjoiMSJ9.tgp3laBTBzUG7mXWqqXG6NTsDYeRrdhvx7pAbhmtd1wqLl1Zxi1nbZjIyt9Twm9Md_Dnmc8BPndjBji3KBZqQMrnrcDiRqtmBIr7vPqf2qc08QmcI9799AlW1vf04eYkc_kOntHOlMujgo6vbYB-NqV7MDbSr4k3u_SR-z-kaE58hMFscxGGvVXncdbyZ-iyrtDexEFbRExFkAeeMQqoDwZp6smPcb5F8STpM1IubPt2sA8xP8Bi1fPFuEDi4HCd1vym_uwz7DXBWgTeWMe74CErO48r1yNgxZEURCq5h6Y.04LiDpxhRIA5mRJriJSISuYdYK2xAfIZ4-oegB4cRdU&dib_tag=se&keywords=smartphone&qid=1731973391&sr=8-167;4,7;481;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:43:35
