Nome;Link;Avaliacao;Quantidade de Avaliações;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta
Apple iPhone 15 (128 GB) — Preto  ;https://www.amazon.com.br/Apple-iPhone-15-128-GB/dp/B0CP6CVJSG/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.-uTHTtWs1vs4GQm0nDpkoQFqelzsXQ6NSJs8MxeH1_lrcRT3ljIiMT91zSK1MzSTn5CLFBFR-idnjBSbUa3fpf1krIsPb85LprSCYRiP0gYMZPqDhdriefS49XjHQMKO9fiG_QtuKsNU2RKTrdziYDeDnxFeUhEuRKXUZbqNdvsv7-S2vnpt6Tty14wXFFlkdwNcI2uR-mNObQdrpS4SPFKppeCEW_Wffq5eh7Mo9uWNLSWiaBC0lJydIv5zwMTJm9ql7wE6GdVAeEh4OgFTLJNYCE5n0BTNqM7c3B9WWF8.Vk95JqSBU8ZSJWqsxcRqoEI8Zuu5nx-3x--CmDJdqqw&dib_tag=se&keywords=smartphone&qid=1732314196&sr=8-151&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,8;2.762;em até 12x de R$ 427,95 sem juros;427,95;4548,0;Amazon;22/11/2024 19:23:51
Apple iPhone 16 Pro (1 TB) – Titânio-deserto  ;https://www.amazon.com.br/Apple-iPhone-16-Pro-Tit%C3%A2nio-deserto/dp/B0DGMJVFGC/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.-uTHTtWs1vs4GQm0nDpkoQFqelzsXQ6NSJs8MxeH1_lrcRT3ljIiMT91zSK1MzSTn5CLFBFR-idnjBSbUa3fpf1krIsPb85LprSCYRiP0gYMZPqDhdriefS49XjHQMKO9fiG_QtuKsNU2RKTrdziYDeDnxFeUhEuRKXUZbqNdvsv7-S2vnpt6Tty14wXFFlkdwNcI2uR-mNObQdrpS4SPFKppeCEW_Wffq5eh7Mo9uWNLSWiaBC0lJydIv5zwMTJm9ql7wE6GdVAeEh4OgFTLJNYCE5n0BTNqM7c3B9WWF8.Vk95JqSBU8ZSJWqsxcRqoEI8Zuu5nx-3x--CmDJdqqw&dib_tag=se&keywords=smartphone&qid=1732314196&sr=8-152&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;5,0;6;em até 12x de R$ 1.191,58 sem juros;1191,58;12869,1;Amazon;22/11/2024 19:23:51
Carregador De Celular Para iPhone, Samsung, LG, Motorola, Xiaomi, Android, IOS, Carregamento Rápido 20W, Bivolt, 2 Saídas: Usb A + Usb-C (PD), Smartphone, Power Bank, Câmeras, Fones, Multifuncional.  ;https://www.amazon.com.brjavascript:void(0);3,0;2;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;22/11/2024 19:23:51
Tripé Profissional Universal Para Celular e Câmera 1,3M Com Bolsa De Transporte Tripod Pedestal Com Regulagem Com Termo de Garantia 9 Meses  ;https://www.amazon.com.brjavascript:void(0);4,0;55;em até 2x de R$ 32,00 sem juros;32,0;63,99;Amazon;22/11/2024 19:23:51
Pendrive 64gb Sandisk Celular E Pc Ultra Dual Drive Lacrado  ;https://www.amazon.com.brjavascript:void(0);4,0;11;em até 2x de R$ 39,35 sem juros;39,35;78,7;Amazon;22/11/2024 19:23:51
Saramonic Microfone de lapela sem fio BlinkMe U2 para smartphone Android tipo C iPhone 15, cancelamento de ruído, bateria de 8h, transmissão de 100 metros, microfone de lapela sem fio para gravação de  ;https://www.amazon.com.brjavascript:void(0);4,7;29;em até 12x de R$ 179,23 com juros;179,23;1920,36;Amazon;22/11/2024 19:23:51
"Smartphone Samsung Galaxy S24, Galaxy AI, Selfie de 12MP, Tela de 6.2"" 1-120Hz, 256GB, 8GB RAM - Creme  ";https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo1NzM0MTAyNTYxMzUzODM5OjE3MzIzMTQyMDM6c3BfYXRmX25leHQ6MzAwNTA4NzQ4ODkyMjAyOjowOjo&url=%2FSmartphone-Samsung-Galaxy-Selfie-1-120Hz%2Fdp%2FB0CQD7QLM6%2Fref%3Dsr_1_145_sspa%3Fdib%3DeyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM%26dib_tag%3Dse%26keywords%3Dsmartphone%26qid%3D1732314203%26sr%3D8-145-spons%26ufe%3Dapp_do%253Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1;4,7;483;em até 12x de R$ 421,61 sem juros;421,61;4499,0;Amazon;22/11/2024 19:23:51
Apple iPhone 16 (512 GB) – Rosa  ;https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo1NzM0MTAyNTYxMzUzODM5OjE3MzIzMTQyMDM6c3BfYXRmX25leHQ6MzAwNDI5NTMzOTcyODAyOjowOjo&url=%2FApple-iPhone-16-512-GB%2Fdp%2FB0DGMPGRTM%2Fref%3Dsr_1_146_sspa%3Fdib%3DeyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM%26dib_tag%3Dse%26keywords%3Dsmartphone%26qid%3D1732314203%26sr%3D8-146-spons%26ufe%3Dapp_do%253Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1;4,2;15;em até 12x de R$ 816,37 sem juros;816,37;9089,11;Amazon;22/11/2024 19:23:51
Matterport Estabilizador gimbal Axis para câmera de smartphone – Suporte rotativo motorizado para visita virtual profissional 360 foto inclui tripé portátil, controle remoto e kit inicial de 12 meses  ;https://www.amazon.com.brjavascript:void(0);4,2;403;em até 10x de R$ 171,13 sem juros;171,13;1711,3;Amazon;22/11/2024 19:23:51
Kit Capa Anti Impacto e Película De Vidro 3D 9D Compatível com Iphone 16 (Iphone 16 Pro)  ;https://www.amazon.com.brjavascript:void(0);3,9;3;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;22/11/2024 19:23:51
"Samsung Celular Galaxy A35 5G, Câmera Tripla até 50MP, Tela 6.6"", 256GB Rosa  ";https://www.amazon.com.br/Samsung-Celular-Galaxy-C%C3%A2mera-Tripla/dp/B0CXVMNL3L/ref=sr_1_149_mod_primary_new?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-149;5,0;14;em até 10x de R$ 209,90 sem juros;209,9;2099,0;Amazon;22/11/2024 19:23:51
Smartphone Xiaomi Redmi Note 12 4G 128 GB, 4 GB de RAM, verde menta  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-128GB/dp/B0C8BNY5SJ/ref=sr_1_150?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-150&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;1.211;em até 10x de R$ 104,90 sem juros;104,9;1049,0;Amazon;22/11/2024 19:23:51
Samsung Galaxy S23 Ultra 5G 256GB Tela 6.8'' 12GB RAM IP68 Processador Qualcomm Snapdragon 8 Gen 2 Câmera Quádrupla de até 200MP + Selfie 12MP - Preto  ;https://www.amazon.com.br/Samsung-Processador-Qualcomm-Snapdragon-Qu%C3%A1drupla/dp/B0BRT5Y13B/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-151&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,8;1.789;em até 12x de R$ 408,25 sem juros;408,25;4654,05;Amazon;22/11/2024 19:23:51
Smartphone Xiaomi Poco X6 5G 512GB / 12GB Ram (Black)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Poco-512GB-Black/dp/B0CVNPD4DH/ref=sr_1_152?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-152&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,5;168;em até 12x de R$ 204,40 com juros;204,4;2190,0;Amazon;22/11/2024 19:23:51
"Smartphone Realme 12 5g Dual Sim 6.72"" 8GB/256gb Woodland Green, Verde  ";https://www.amazon.com.br/Smartphone-Realme-256gb-Woodland-Green/dp/B0D25T7L7P/ref=sr_1_153?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-153&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;1,8;7;em até 12x de R$ 158,66 com juros;158,66;1699,99;Amazon;22/11/2024 19:23:51
"Smartphone Xiaomi POCO X5 Pro 5G Dual SIM 6GB 128GB 6,67"" FHD+ 108MP 5000mAh 67W Carregamento (Azul)  ";https://www.amazon.com.br/Smartphone-Xiaomi-128GB-5000mAh-Carregamento/dp/B0BT8FTRGQ/ref=sr_1_154?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-154&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;793;em até 12x de R$ 175,45 com juros;175,45;1879,89;Amazon;22/11/2024 19:23:51
Smartphone Xiaomi POCO X6 Pro 5G 8GB+256GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Amarelo)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Dimensity-8300-Ultra-Amarelo/dp/B0CMJLR9LZ/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-155&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;493;em até 10x de R$ 199,50 sem juros;199,5;1995,0;Amazon;22/11/2024 19:23:51
Xiaomi Redmi Note 12 Pro 4G (256 GB + 8 GB) Desbloqueado de fábrica 6.67 Câmera tripla Pro de 108 MP + Extra (carregador duplo rápido de 33 w) (azul estrela)  ;https://www.amazon.com.br/Xiaomi-Desbloqueado-f%C3%A1brica-Tmobile-Charger/dp/B0C4V7CX23/ref=sr_1_156?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-156;4,6;46;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;22/11/2024 19:23:51
Xiaomi SMARTPHONE REDMI NOTE 12 8GB/256GB DUAL VERDE (NOTA 12 8-256 GREE)  ;https://www.amazon.com.br/Xiaomi-SMARTPHONE-REDMI-256GB-8-256/dp/B0CC24W36N/ref=sr_1_157?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-157;4,7;979;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;22/11/2024 19:23:51
Apple iPhone 13 (128 GB) - Luz das estrelas  ;https://www.amazon.com.br/Apple-iPhone-13-128-GB-das-estrelas/dp/B09T4YK6QK/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-158&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,8;23.312;em até 12x de R$ 324,11 sem juros;324,11;3500,39;Amazon;22/11/2024 19:23:51
"Celular Samsung Galaxy A25 5G 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul  ";https://www.amazon.com.br/Celular-Samsung-Galaxy-256GB-Infinita/dp/B0CVS93NNZ/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-159&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,8;168;em até 10x de R$ 189,90 sem juros;189,9;1899,0;Amazon;22/11/2024 19:23:51
Smartphone Motorola Edge 50 Pro 5G 256GB 24GB Ram Boost 50MP Ultra-Pixel AI Camera IP68 NFC - Lilac - Silicon Leather  ;https://www.amazon.com.br/Smartphone-Motorola-256GB-Ultra-Pixel-Camera/dp/B0DJHDC756/ref=sr_1_160?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-160&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,0;3;em até 12x de R$ 270,57 com juros;270,57;2899,0;Amazon;22/11/2024 19:23:51
Smartphone Xiaomi POCO X6 Pro 5G 8GB+256GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Dimensity-8300-Ultra-c%C3%A2mera/dp/B0CQQ18GQ2/ref=sr_1_161?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-161&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,8;440;em até 12x de R$ 179,20 com juros;179,2;1920,0;Amazon;22/11/2024 19:23:51
Kit Capa Capinha Anti-Impacto + Película 3D Vidro Temperado Para Samsung Galaxy A15 4G/5G | Proteção Total | Transparente | Case Air Anti Impacto + Película De Vidro Temperado 3d Resistente  ;https://www.amazon.com.br/Anti-Impacto-Pel%C3%ADcula-Temperado-Transparente-Resistente/dp/B0DHHGLPKD/ref=sr_1_162?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-162;5,0;6;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;22/11/2024 19:23:51
Smartphone Xiaomi Redmi Note 13 Pro 5G 256GB/8GB (Preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-256GB-Preto/dp/B0CVQWJSQN/ref=sr_1_163?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-163&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;438;em até 10x de R$ 199,80 sem juros;199,8;1998,0;Amazon;22/11/2024 19:23:51
Smartphone Xiaomi POCO X6 Pro 5G 8GB+256GB (preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-POCO-256GB-preto/dp/B0CSDSZW3Q/ref=sr_1_164?dib=eyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM&dib_tag=se&keywords=smartphone&qid=1732314203&sr=8-164&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,8;94;em até 10x de R$ 205,08 sem juros;205,08;2049,99;Amazon;22/11/2024 19:23:51
Braçadeira Esportiva Para Smartphone 5  ;https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTo1NzM0MTAyNTYxMzUzODM5OjE3MzIzMTQyMDM6c3BfbXRmOjMwMDAxNzUwMTM0MzIwMjo6MDo6&url=%2FBra%25C3%25A7adeira-Esportiva-Para-Smartphone-Azul%2Fdp%2FB07RN13F4M%2Fref%3Dsr_1_165_sspa%3Fdib%3DeyJ2IjoiMSJ9.ZfbDRqginobhhOtpE-0Xwx6oO7D_uPMDpLwugXa7gcAuNPGcJm-AQVB-R7lP4oN4bvWcueHZzW6cyNhjs8dCfbbYJqrGcPs6CqKfM27veZAlWrqVk26eE3jKr10eAH0Ld-f6G3VWUUD5FfiwfzhFuchXFphJRnQdKOI9Fg3NoWulmmkT5-cAemFDUFYf9fZhi3IHoqctmp0d_J0gBJIZtdLUNsvbTdKDd97ZZE-aeoK2U8pOIEa-jtYy9PL26b3TCzyV0EVnqZCatqqmuLRUnIZaFL-mAd6g78Tz7IfgeGw.P7ehtvUg69kU7NbnSwT-6GtkvOhpHQYSiiIlkWOOGHM%26dib_tag%3Dse%26keywords%3Dsmartphone%26qid%3D1732314203%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1;2,5;2;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;22/11/2024 19:23:51
