Nome;Link;Avaliacao;Quantidade de Avaliações;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta
Smartphone Xiaomi Redmi Note 12 Pro 5G Dual SIM 256 GB - 8 GB de RAM (branco polar)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-256GB/dp/B0BXQ4L774/ref=sr_1_146?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-146&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;1.795;em até 12x de R$ 158,65 com juros;158,65;1699,9;Amazon;18/11/2024 20:23:40
Celular Realme C67 128gb Dual Sim 8gb Ram Verde  ;https://www.amazon.com.br/Celular-Realme-128gb-Dual-Verde/dp/B0D1VPSFM4/ref=sr_1_147?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-147&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,9;15;em até 10x de R$ 118,00 sem juros;118,0;1180,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi Redmi Note 12 Pro 5G Dual SIM 256 GB - 8 GB de RAM (azul celeste)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-256GB/dp/B0BXQ4YNV9/ref=sr_1_148?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-148&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;1.544;em até 10x de R$ 171,00 sem juros;171,0;1710,0;Amazon;18/11/2024 20:23:40
REALME 12X 5G 256GB/8RAM FEATHER GREEN  ;https://www.amazon.com.br/REALME-256GB-8RAM-FEATHER-GREEN/dp/B0D92HYQCK/ref=sr_1_149?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-149&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,0;1;em até 12x de R$ 139,90 com juros;139,9;1499,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi Redmi 12C 128GB 6GB Ram (Graphite Gray)(C3T)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Versao-Graphite-C3T/dp/B0BXJM3ZKX/ref=sr_1_150?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-150&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,4;838;em até 10x de R$ 89,80 sem juros;89,8;898,0;Amazon;18/11/2024 20:23:40
Smartphone Infinix Note 40 5G 8GB RAM 256GB Câmera Tripla 108MP+ Selfie 32MP NFC 6,78” AMOLED Dual Chip - Preto  ;https://www.amazon.com.br/Smartphone-Infinix-C%C3%A2mera-Tripla-Selfie/dp/B0D6RWJK3S/ref=sr_1_151?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-151&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;5,0;1;em até 10x de R$ 221,43 sem juros;221,43;2063,48;Amazon;18/11/2024 20:23:40
Xiaomi Redmi Note 12 Pro 4G (256 GB + 8 GB) Desbloqueado de fábrica 6.67 Câmera tripla Pro de 108 MP + Extra (carregador duplo rápido de 33 w) (azul estrela)  ;https://www.amazon.com.br/Xiaomi-Desbloqueado-f%C3%A1brica-Tmobile-Charger/dp/B0C4V7CX23/ref=sr_1_152?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-152&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;46;em até 10x de R$ 149,99 sem juros;149,99;1499,9;Amazon;18/11/2024 20:23:40
"Smartphone Samsung Galaxy S24, Galaxy AI, Selfie de 12MP, Tela de 6.2"" 1-120Hz, 256GB, 8GB RAM - Cinza  ";https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Selfie-1-120Hz/dp/B0CQD9H9MG/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-153&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,7;476;em até 12x de R$ 357,73 sem juros;357,73;4292,1;Amazon;18/11/2024 20:23:40
"Celular Samsung Galaxy A25 5G 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul  ";https://www.amazon.com.br/Celular-Samsung-Galaxy-256GB-Infinita/dp/B0CVS93NNZ/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-154&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,8;163;em até 10x de R$ 189,90 sem juros;189,9;1899,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi POCO X6 Pro 5G 8GB+256GB (preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-POCO-256GB-preto/dp/B0CSDSZW3Q/ref=sr_1_155?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-155&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,8;94;em até 10x de R$ 199,04 sem juros;199,04;1989,95;Amazon;18/11/2024 20:23:40
Smartphone Motorola Edge 50 Pro 5G 256GB 24GB Ram Boost 50MP Ultra-Pixel AI Camera IP68 NFC - Lilac - Silicon Leather  ;https://www.amazon.com.br/Smartphone-Motorola-256GB-Ultra-Pixel-Camera/dp/B0DJHDC756/ref=sr_1_156?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-156&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,0;3;em até 12x de R$ 260,30 com juros;260,3;2789,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi POCO X6 Pro 5G 8GB+256GB (cinza)  ;https://www.amazon.com.br/Smartphone-Xiaomi-POCO-256GB-cinza/dp/B0CMJKV5CY/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-157&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;545;em até 12x de R$ 205,33 com juros;205,33;2200,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi Redmi Note 13 Pro 5G 8 GB de RAM 256 GB de ROM Branco White  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Branco-White/dp/B0DG4N3CGC/ref=sr_1_158?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-158&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,4;19;em até 12x de R$ 186,65 com juros;186,65;1999,89;Amazon;18/11/2024 20:23:40
Smartphone Moto G14 128GB 4GB RAM Lilac - Vegan Leather  ;https://www.amazon.com.br/Smartphone-Moto-G14-128GB-Lilac/dp/B0CD2WKVK7/ref=sr_1_159?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-159&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;628;em até 10x de R$ 99,90 sem juros;99,9;999,0;Amazon;18/11/2024 20:23:40
REDMI NOTE 11 AZUL CREPÚSCULO 4GB RAM 128GB ROM  ;https://www.amazon.com.br/REDMI-NOTE-11-TWILIGHT-128GB/dp/B09QSC4HN9/ref=sr_1_160?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-160&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;8.131;em até 10x de R$ 112,98 sem juros;112,98;1129,17;Amazon;18/11/2024 20:23:40
"Celular Samsung Galaxy A55 5G, Câmera Tripla até 50MP, Tela 6.6"", 256GB Rosa  ";https://www.amazon.com.br/Celular-Samsung-Galaxy-C%C3%A2mera-Tripla/dp/B0CY15KY6R/ref=sr_1_161?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-161&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;24;em até 10x de R$ 210,90 sem juros;210,9;2109,0;Amazon;18/11/2024 20:23:40
Smartphone Motorola Moto G53 5G 128GB 4GB RAM Prata  ;https://www.amazon.com.br/Smartphone-Motorola-Moto-128GB-Prata/dp/B0BSXR3QXD/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-162;4,7;3.787;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi POCO X6 Pro 5G 8GB+256GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Dimensity-8300-Ultra-c%C3%A2mera/dp/B0CQQ18GQ2/ref=sr_1_163?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-163&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,8;434;em até 12x de R$ 182,00 com juros;182,0;1950,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi Redmi Note 13 Pro 5G 512GB / 12GB Ram (Azul)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-512GB/dp/B0CTJ4MYYP/ref=sr_1_164?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-164&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,6;226;em até 12x de R$ 222,13 com juros;222,13;2380,0;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi POCO X6 Pro 5G 12 GB+512 GB Preto [2311DRK48G]  ;https://www.amazon.com.br/Smartphone-Xiaomi-POCO-Preto-2311DRK48G/dp/B0CSDS7MRS/ref=sr_1_165?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-165&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,5;164;em até 12x de R$ 214,57 com juros;214,57;2299,0;Amazon;18/11/2024 20:23:40
Celular Flip Vita Multilaser Dual Chip MP3 Azul - P9020  ;https://www.amazon.com.br/Multilaser-Flip-Celular-Vita-Dual/dp/B074T48Z3W/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-166&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74;4,3;4.019;em até 4x de R$ 51,15 sem juros;51,15;204,51;Amazon;18/11/2024 20:23:40
Samsung Galaxy A34 128GB 5G Tela 6.6'' Dual Chip 6GB RAM Câmera Tripla de até 48MP + Selfie 13MP Bateria de 5000mAh - Prata  ;https://www.amazon.com.br/Samsung-Galaxy-C%C3%A2mera-Bateria-5000mAh/dp/B0BXB4LQ92/ref=sr_1_167?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-167&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;481;em até 10x de R$ 171,68 sem juros;171,68;1715,99;Amazon;18/11/2024 20:23:40
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Amarelo)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Dimensity-8300-Ultra-Amarelo/dp/B0CMJKQZQW/ref=sr_1_168?dib=eyJ2IjoiMSJ9.jv0vuPK956cIxXP-4cVJp08qGvgJ2IPkXDN6h79vFOKue6ft0hc9HKpXG0zh5OuJcLugQBt3ROjnB94WihSqvQneUP8kW2ETj8c6FSCVIRQDwxwtmOxQDEnlg0skYoDFxylTeKsBkMnb2bqV5eqe4Xntqr6U0ZQoCO9aTAsEoSiVgX3cYAp_isq3vYhIdkos9xBOc8qSmH3_AP1vE_49n0Z3M-bTjAK53hNbEL3GXK899aZIJBea7wy4EKwEdLv4bjNoPjFcfbKtyWrBXbpo6TYPIDFgGQHIeZgGSJMakNE.4v6OoHwyrbL9SZlegMMfxUUMuTxBBgWVSJMPC1D1i5c&dib_tag=se&keywords=smartphone&qid=1731972196&sr=8-168&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;361;em até 12x de R$ 214,57 com juros;214,57;2299,0;Amazon;18/11/2024 20:23:40
